path,usage_count,sample_files
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblCpcFull,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintCpc,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.targetSetup,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.noData,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.snsKpiOverview,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.allChannels,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.snsKpiByChannel,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.channelCol,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentKpi,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentImpressions,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.siteTraffic,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentEngage,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.seoImpact,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monthlyTrend,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.currentMonth,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.naverCafe,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.kakaoGuild,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityKpi,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentInterest,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityAct,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.interestConv,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityGrowth,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.share,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCtr,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descConvRate,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCpa,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descRoas,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCpc,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.targetVsActuals,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.overallAchieve,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.achievedOk,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.belowTarget,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkEff,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkCostPerf,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkImprove,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monitorAi,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.claudeAiTitle,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.claudeAiDesc,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.weeklyAi,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monthlyAi,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiAnalyzing,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.runAi,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiSummary,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.strengths,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.weaknesses,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.improveRecs,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.weeklyAdTrend,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.period,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.checklist,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiHistoryList,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.noHistory,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabGoals,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabRoles,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabSetup,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabSns,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabContent,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabCommunity,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabTargets,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabMonitor,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.pageTitle,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.heroDesc,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeAdSpend,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeBlendedRoas,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeOrders,0,
pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeOpProfit,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.mainTitle,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.heroDesc,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.step1,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.step2,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.step3,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.qBudget,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.budgetSub,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.whichCategory,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.catFashion,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.catBeauty,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.catFood,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.catTech,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.catTravel,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.catSoftware,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.catGeneral,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.campName,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.budgetLabel,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.budgetErr,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.simulating,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.btnSimulate,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.mixTitle,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.mixSub,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.estRoas,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.estConv,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.cases,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.expRoas,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.btnRetry,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.btnNext,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.launchTitle,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.launchSub,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.payMethod,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.corporateCard,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.totalAmt,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.btnReview,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.btnLaunching,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.btnLaunch,0,
pages.marketingIntel.marketingIntel.aiPredict.unified.alertSuccess,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_WhitelistA_4,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Percontrac_8,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_ActualPaid_9,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Difference_10,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_CreatorROI_11,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Engagement_12,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AdCreative_13,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_ProductPag_14,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Channelper_15,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_부정키워드Top5_16,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_부정키워드급증10건_17,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_리뷰피드_18,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_All감성_19,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_긍정_20,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_inprogress_21,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_부정_22,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_CS대응_23,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_SearchResultNo_24,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AI인플루언서평가A_25,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_평가항목per점Co_26,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_실적_27,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_강점_28,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_개선포인트_29,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AI적정Commis_30,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_지역연령성per참여_31,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AI인플루언서종합평_32,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_ClaudeSonn_33,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_지역연령성per참여_34,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_ClaudeAI가C_35,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_평가대상Creato_36,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AI평가RunBut_37,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_포트폴리오종합Ana_38,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_CreatorAI평_39,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_행Clicks시항목_40,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AI점Count_41,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_계약갱신Recommendations_42,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_권장Commissi_43,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_포트폴리오전략인사이_44,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Budget최적화제_45,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AI재Analysi_46,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_All리뷰_47,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_4개Channel합_48,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Average평점_49,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_전Channel가i_50,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_부정리뷰_51,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_즉시대응필요_52,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_긍정Rate_53,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_전월31p_54,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_0,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_1,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_2,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_3,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_4,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_5,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_6,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_7,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_8,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_9,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_10,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_11,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_12,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_13,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_14,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_15,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_16,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_17,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_18,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_19,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_20,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_21,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_22,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_23,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_24,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_25,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_26,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_27,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_28,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_29,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_30,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_31,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_32,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_33,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_34,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_35,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_36,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_37,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_38,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_39,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_40,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_41,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_42,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_43,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_44,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_45,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_46,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_47,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_48,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_49,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_50,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_51,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_52,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_53,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_54,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_55,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_56,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_57,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_58,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_59,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_60,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_61,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_62,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_63,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_64,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_65,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_66,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_67,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_68,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_69,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_70,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_71,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_72,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_73,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_74,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_75,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_76,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_77,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_78,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_79,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_80,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_81,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_82,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_83,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_84,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_85,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_86,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_87,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_88,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_89,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_90,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_91,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_92,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_93,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_94,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_95,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_96,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_97,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_98,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_99,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_100,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_101,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_102,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_103,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_104,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_105,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_106,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_107,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_108,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_109,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_110,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_111,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_112,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_113,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_114,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_115,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_100,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_101,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_102,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_103,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_104,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_105,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_106,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_107,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_108,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_109,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_110,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_111,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_112,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.v_113,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_200,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_201,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_202,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_203,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_204,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_205,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_206,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_207,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_300,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_301,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_302,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_303,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_304,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_305,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_400,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_401,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.w_402,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.unit_persons,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.unit_items,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Search결과No_24,0,
pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_계약갱신권고_42,0,
pages.marketingIntel.marketingIntel.aiPredict.workspace.title,0,
pages.marketingIntel.marketingIntel.aiPredict.tab.ltv,0,
pages.marketingIntel.marketingIntel.aiPredict.tab.graph,0,
pages.marketingIntel.marketingIntel.aiPredict.tab.model,0,
pages.marketingIntel.marketingIntel.aiPredict.tab.integration,0,
pages.marketingIntel.marketingIntel.aiPredict.loading,0,
pages.marketingIntel.marketingIntel.aiPredict.retry,0,
pages.marketingIntel.marketingIntel.aiPredict.filterAll,0,
pages.marketingIntel.marketingIntel.aiPredict.bulkAction,0,
pages.marketingIntel.marketingIntel.aiPredict.noResults,0,
pages.marketingIntel.marketingIntel.adPerf.title,0,
pages.marketingIntel.marketingIntel.adPerf.team,0,
pages.marketingIntel.marketingIntel.adPerf.channel,0,
pages.marketingIntel.marketingIntel.adPerf.loading,0,
pages.marketingIntel.marketingIntel.adPerf.date,0,
pages.marketingIntel.marketingIntel.adPerf.impressions,0,
pages.marketingIntel.marketingIntel.adPerf.clicks,0,
pages.marketingIntel.marketingIntel.adPerf.conversions,0,
pages.marketingIntel.marketingIntel.adPerf.spend,0,
pages.marketingIntel.marketingIntel.adPerf.cpa,0,
pages.marketingIntel.marketingIntel.adPerf.roas,0,
pages.marketingIntel.marketingIntel.adPerf.pageTitle,0,
pages.marketingIntel.marketingIntel.adPerf.pageSub,0,
pages.marketingIntel.marketingIntel.kpi.k_16,0,
pages.marketingIntel.marketingIntel.kpi.k_17,0,
pages.marketingIntel.marketingIntel.kpi.k_18,0,
pages.marketingIntel.marketingIntel.kpi.k_19,0,
pages.marketingIntel.marketingIntel.kpi.k_20,0,
pages.marketingIntel.marketingIntel.kpi.k_3,0,
pages.marketingIntel.marketingIntel.kpi.k_4,0,
pages.marketingIntel.marketingIntel.kpi.k_5,0,
pages.marketingIntel.marketingIntel.kpi.k_6,0,
pages.marketingIntel.marketingIntel.kpi.k_7,0,
pages.marketingIntel.marketingIntel.kpi.k_8,0,
pages.marketingIntel.marketingIntel.gdpr.required,0,
pages.marketingIntel.marketingIntel.gdpr.panelTitle,0,
pages.marketingIntel.marketingIntel.gdpr.panelSub,0,
pages.marketingIntel.marketingIntel.gdpr.savePref,0,
pages.marketingIntel.marketingIntel.gdpr.policyNote1,0,
pages.marketingIntel.marketingIntel.gdpr.privacyPolicy,0,
pages.marketingIntel.marketingIntel.gdpr.policyNote2,0,
pages.marketingIntel.marketingIntel.gdpr.cookiePolicy,0,
pages.marketingIntel.marketingIntel.gdpr.policyNote3,0,
pages.marketingIntel.marketingIntel.gdpr.bannerTitle,0,
pages.marketingIntel.marketingIntel.gdpr.bannerDesc,0,
pages.marketingIntel.marketingIntel.gdpr.currentConsentStatus,0,
pages.marketingIntel.marketingIntel.gdpr.consented,0,
pages.marketingIntel.marketingIntel.gdpr.notConsented,0,
pages.marketingIntel.marketingIntel.gdpr.consentDate,0,
pages.marketingIntel.marketingIntel.gdpr.unknown,0,
pages.marketingIntel.marketingIntel.gdpr.editSettings,0,
pages.marketingIntel.marketingIntel.gdpr.withdraw,0,
pages.marketingIntel.marketingIntel.gdpr.noConsentInfo,0,
pages.marketingIntel.marketingIntel.gdpr.consentNow,0,
pages.marketingIntel.marketingIntel.gdpr.platformStats,0,
pages.marketingIntel.marketingIntel.gdpr.totalVisitors,0,
pages.marketingIntel.marketingIntel.gdpr.consentRate,0,
pages.marketingIntel.marketingIntel.gdpr.withdrawn,0,
pages.marketingIntel.marketingIntel.gdpr.analytics,0,
pages.marketingIntel.marketingIntel.gdpr.marketing,0,
pages.marketingIntel.marketingIntel.banner.mktLowRoas,0,
pages.marketingIntel.marketingIntel.banner.mktRulesActive,0,
pages.marketingIntel.marketingIntel.banner.mktOptimizeNow,0,
pages.marketingIntel.marketingIntel.banner.mktHubAction,0,
pages.marketingIntel.marketingIntel.banner.mktHighRoas,0,
pages.marketingIntel.marketingIntel.banner.mktHighRoasSub,0,
pages.marketingIntel.marketingIntel.banner.mktBudgetAction,0,
pages.marketingIntel.marketingIntel.banner.crmChurn,0,
pages.marketingIntel.marketingIntel.banner.crmVip,0,
pages.marketingIntel.marketingIntel.banner.crmJourney,0,
pages.marketingIntel.marketingIntel.banner.crmJourneyAction,0,
pages.marketingIntel.marketingIntel.banner.ordersAiRun,0,
pages.marketingIntel.marketingIntel.banner.ordersAiSub,0,
pages.marketingIntel.marketingIntel.banner.ordersCampaignAction,0,
pages.marketingIntel.marketingIntel.banner.triggerTypes.signup,0,
pages.marketingIntel.marketingIntel.banner.triggerTypes.purchase,0,
